dim,soft_layer_1,soft_layer_3,soft_layer_6,soft_layer_9,soft_layer_12,hard_selected_layer
255,0.19961464405059814,0.21529310941696167,0.19486913084983826,0.1749102771282196,0.21531283855438232,9
256,0.22183534502983093,0.18977884948253632,0.1651197224855423,0.20242439210414886,0.2208416610956192,12
257,0.1912224292755127,0.20404180884361267,0.2046290785074234,0.19369687139987946,0.20640979707241058,6
258,0.18015721440315247,0.20552296936511993,0.1971924751996994,0.22740647196769714,0.18972085416316986,9
259,0.18100735545158386,0.21342262625694275,0.20769286155700684,0.19193799793720245,0.2059391289949417,6
260,0.2093358039855957,0.20241785049438477,0.19371765851974487,0.18455983698368073,0.2099689245223999,6
261,0.1936034858226776,0.23289629817008972,0.1600826531648636,0.2100629359483719,0.2033545970916748,6
262,0.15610262751579285,0.16371780633926392,0.22440701723098755,0.24056567251682281,0.2152068018913269,12
263,0.19222988188266754,0.1920417696237564,0.2288280576467514,0.20698760449886322,0.1799127161502838,1
264,0.24075156450271606,0.22220876812934875,0.18261058628559113,0.16126739978790283,0.19316168129444122,12
265,0.1728488951921463,0.1848243921995163,0.22602415084838867,0.2168518602848053,0.19945064187049866,12
266,0.15390688180923462,0.1828610599040985,0.22990605235099792,0.226328045129776,0.20699794590473175,6
267,0.17880551517009735,0.20685893297195435,0.19486579298973083,0.18399383127689362,0.23547598719596863,6
268,0.17312918603420258,0.17808127403259277,0.1923818737268448,0.2628951668739319,0.19351252913475037,6
269,0.20220915973186493,0.16366691887378693,0.2032480239868164,0.24750789999961853,0.18336798250675201,6
270,0.19414199888706207,0.17703759670257568,0.19045652449131012,0.20496323704719543,0.2334006279706955,1
271,0.2121436595916748,0.16405421495437622,0.21134351193904877,0.17824861407279968,0.23420995473861694,3
272,0.20024968683719635,0.19454723596572876,0.18342265486717224,0.2069142609834671,0.21486614644527435,12
273,0.2248881757259369,0.2083359956741333,0.15599319338798523,0.22458650171756744,0.18619605898857117,9
274,0.2210126668214798,0.2293022871017456,0.17165684700012207,0.18507564067840576,0.192952498793602,6
275,0.1699846237897873,0.17240622639656067,0.20137940347194672,0.24125561118125916,0.2149740755558014,12
276,0.18297284841537476,0.20864321291446686,0.20048849284648895,0.21819552779197693,0.1896999478340149,3
277,0.18858899176120758,0.19991961121559143,0.25150859355926514,0.1746850162744522,0.18529778718948364,12
278,0.16542832553386688,0.2040577530860901,0.1934487670660019,0.2595830261707306,0.17748214304447174,1
279,0.23363633453845978,0.20002630352973938,0.19973383843898773,0.18624655902385712,0.18035688996315002,6
280,0.1991456001996994,0.18866842985153198,0.17116867005825043,0.23569335043430328,0.2053239643573761,12
281,0.19936855137348175,0.19157099723815918,0.1710246503353119,0.22460778057575226,0.21342803537845612,12
282,0.22667592763900757,0.1948850005865097,0.19033537805080414,0.17837665975093842,0.20972701907157898,12
283,0.2308182418346405,0.19476363062858582,0.20025822520256042,0.19505563378334045,0.17910431325435638,9
284,0.22295111417770386,0.1693509817123413,0.1984272599220276,0.20225673913955688,0.20701387524604797,12
285,0.1852257251739502,0.1898466944694519,0.19910813868045807,0.19916082918643951,0.2266586571931839,6
286,0.17453616857528687,0.17912261188030243,0.1988990753889084,0.18290656805038452,0.2645355463027954,9
287,0.17946253716945648,0.21471360325813293,0.2074897289276123,0.18680237233638763,0.21153175830841064,9
288,0.22496220469474792,0.23231899738311768,0.16804586350917816,0.1715528517961502,0.20312003791332245,1
289,0.1987234503030777,0.16730153560638428,0.20649930834770203,0.19594934582710266,0.23152637481689453,12
290,0.18297603726387024,0.18144387006759644,0.18755006790161133,0.2315676361322403,0.21646232903003693,12
291,0.255031019449234,0.21303872764110565,0.1851179152727127,0.17850203812122345,0.16831021010875702,12
292,0.23103275895118713,0.2016228884458542,0.15465497970581055,0.1844327449798584,0.22825665771961212,9
293,0.21392114460468292,0.21834586560726166,0.17748598754405975,0.17222623527050018,0.21802081167697906,6
294,0.20518384873867035,0.1786440759897232,0.20341172814369202,0.2110697627067566,0.20169062912464142,6
295,0.19422027468681335,0.1898791342973709,0.17790073156356812,0.2176511138677597,0.22034871578216553,1
296,0.21268796920776367,0.20252713561058044,0.21328091621398926,0.1792147010564804,0.192289337515831,12
297,0.20031502842903137,0.21657589077949524,0.18834660947322845,0.18678873777389526,0.20797374844551086,12
298,0.23215754330158234,0.19307954609394073,0.16372743248939514,0.18981632590293884,0.22121915221214294,3
299,0.2112046629190445,0.1900159865617752,0.18522129952907562,0.2090417742729187,0.2045162320137024,1
300,0.1784907877445221,0.209432914853096,0.20365239679813385,0.1957472413778305,0.21267661452293396,9
301,0.18848799169063568,0.22725796699523926,0.19684381783008575,0.16936612129211426,0.21804417669773102,1
302,0.18660396337509155,0.21188876032829285,0.1994929015636444,0.2069787234067917,0.19503572583198547,3
303,0.17761272192001343,0.1615680605173111,0.22486548125743866,0.20453356206417084,0.23142017424106598,1
304,0.15895125269889832,0.20743533968925476,0.1883208453655243,0.22921568155288696,0.21607692539691925,6
305,0.24804441630840302,0.20094840228557587,0.1669362485408783,0.1797942966222763,0.20427663624286652,9
306,0.2103256732225418,0.21644343435764313,0.1775393933057785,0.17453016340732574,0.22116127610206604,6
307,0.20142865180969238,0.19604548811912537,0.20275424420833588,0.19982948899269104,0.1999422013759613,1
308,0.19677655398845673,0.2329285591840744,0.1513107866048813,0.21916842460632324,0.19981566071510315,1
309,0.17759834229946136,0.1911170780658722,0.208366259932518,0.1959911435842514,0.22692719101905823,6
310,0.2038075476884842,0.2112671285867691,0.1928279995918274,0.1938200742006302,0.19827726483345032,3
311,0.22408518195152283,0.21020665764808655,0.18651868402957916,0.20097339153289795,0.1782160848379135,12
312,0.2083854228258133,0.2024160772562027,0.185648113489151,0.19805747270584106,0.20549291372299194,12
313,0.19834187626838684,0.19277386367321014,0.19736430048942566,0.18826963007450104,0.22325032949447632,3
314,0.1879304051399231,0.18253424763679504,0.22520232200622559,0.2133704274892807,0.19096256792545319,6
315,0.21889179944992065,0.19323039054870605,0.20531778037548065,0.17574603855609894,0.2068140208721161,1
316,0.1751459240913391,0.16259765625,0.25998637080192566,0.21438536047935486,0.18788468837738037,9
317,0.20285244286060333,0.17870111763477325,0.1883094608783722,0.20004713535308838,0.23008985817432404,1
318,0.19499702751636505,0.19186781346797943,0.20793120563030243,0.19079798460006714,0.21440592408180237,12
319,0.20697632431983948,0.21427680552005768,0.20220863819122314,0.17571023106575012,0.20082804560661316,6
320,0.22359725832939148,0.19188255071640015,0.21034318208694458,0.15669195353984833,0.21748505532741547,6
321,0.18477120995521545,0.22293460369110107,0.20109185576438904,0.2074824869632721,0.18371979892253876,6
322,0.21647953987121582,0.184661865234375,0.17414705455303192,0.22247566282749176,0.2022358775138855,1
323,0.19592852890491486,0.20502351224422455,0.19737674295902252,0.19415564835071564,0.20751558244228363,9
324,0.1858428716659546,0.19175580143928528,0.21500147879123688,0.21655401587486267,0.1908458173274994,9
325,0.19084897637367249,0.16719979047775269,0.2373136430978775,0.20598956942558289,0.19864802062511444,12
326,0.19896502792835236,0.20252500474452972,0.184849351644516,0.2242615669965744,0.18939898908138275,3
327,0.20774292945861816,0.19708766043186188,0.23674070835113525,0.1820903718471527,0.17633825540542603,1
328,0.2533855140209198,0.18947358429431915,0.20555248856544495,0.17604249715805054,0.17554590106010437,12
329,0.2128872126340866,0.2023548185825348,0.18083292245864868,0.19879861176013947,0.20512641966342926,6
330,0.16674591600894928,0.21437785029411316,0.23519954085350037,0.22838550806045532,0.15529116988182068,1
331,0.19171182811260223,0.20881271362304688,0.20449848473072052,0.1939001828432083,0.20107686519622803,3
332,0.19594411551952362,0.19974806904792786,0.21827062964439392,0.20949314534664154,0.17654399573802948,12
333,0.2275017350912094,0.2210317999124527,0.15642018616199493,0.1820775419473648,0.21296878159046173,12
334,0.22520814836025238,0.19512271881103516,0.19296248257160187,0.19086188077926636,0.19584476947784424,3
335,0.16651199758052826,0.2129363864660263,0.26176127791404724,0.1702432632446289,0.1885470747947693,6
336,0.23629455268383026,0.19882668554782867,0.1914319545030594,0.15207812190055847,0.2213687151670456,1
337,0.21633537113666534,0.20731225609779358,0.17802177369594574,0.18441112339496613,0.21391955018043518,3
338,0.17026452720165253,0.21095159649848938,0.17463161051273346,0.20330555737018585,0.24084673821926117,9
339,0.14929375052452087,0.20592156052589417,0.20041285455226898,0.23414216935634613,0.21022972464561462,1
340,0.16105590760707855,0.18299610912799835,0.21108026802539825,0.22856682538986206,0.21630088984966278,9
341,0.20573197305202484,0.20767728984355927,0.18283569812774658,0.19236047565937042,0.2113945335149765,12
342,0.20071551203727722,0.1880972534418106,0.26424476504325867,0.17723459005355835,0.16970784962177277,6
343,0.22049090266227722,0.18712128698825836,0.1837574988603592,0.18037086725234985,0.22825945913791656,1
344,0.1867312341928482,0.21532230079174042,0.22410249710083008,0.19583454728126526,0.178009495139122,1
345,0.2317911833524704,0.18046218156814575,0.163247749209404,0.21661315858364105,0.2078857719898224,3
346,0.23639202117919922,0.20669500529766083,0.19533897936344147,0.17043527960777283,0.19113866984844208,9
347,0.1747884601354599,0.21109047532081604,0.22445937991142273,0.178175687789917,0.21148598194122314,1
348,0.16943638026714325,0.1866263896226883,0.20686499774456024,0.20714083313941956,0.22993138432502747,12
349,0.22316277027130127,0.17650659382343292,0.19776193797588348,0.21741339564323425,0.1851552575826645,9
350,0.17356917262077332,0.18958315253257751,0.27040210366249084,0.178709015250206,0.18773655593395233,3
351,0.22092074155807495,0.19512106478214264,0.18257637321949005,0.20070089399814606,0.2006809413433075,6
352,0.21842044591903687,0.2202540934085846,0.19482779502868652,0.2065492868423462,0.1599484533071518,1
353,0.1938338428735733,0.21511991322040558,0.20219825208187103,0.1867329627275467,0.20211507380008698,12
354,0.19108611345291138,0.2049322873353958,0.19318170845508575,0.21630510687828064,0.1944947987794876,6
355,0.22306446731090546,0.17389076948165894,0.19728095829486847,0.21686074137687683,0.18890301883220673,3
356,0.259428471326828,0.21167206764221191,0.1764373481273651,0.17508943378925323,0.17737266421318054,1
357,0.20465366542339325,0.17469613254070282,0.2165163904428482,0.20266836881637573,0.20146544277668,9
358,0.15992151200771332,0.17530405521392822,0.24751240015029907,0.21738523244857788,0.1998768448829651,12
359,0.21856233477592468,0.1857297718524933,0.1964527815580368,0.18932010233402252,0.20993508398532867,3
360,0.19685189425945282,0.1739768087863922,0.2330455332994461,0.17402921617031097,0.22209656238555908,6
361,0.16488735377788544,0.17619994282722473,0.19127896428108215,0.22393041849136353,0.24370330572128296,3
362,0.21702462434768677,0.2106858491897583,0.19145458936691284,0.16112203896045685,0.21971291303634644,12
363,0.21063613891601562,0.21657070517539978,0.19657324254512787,0.1881924271583557,0.1880275309085846,12
364,0.21465852856636047,0.1792677491903305,0.2119130790233612,0.2183878868818283,0.1757727563381195,12
365,0.20767726004123688,0.22172823548316956,0.20837274193763733,0.18116091191768646,0.1810608059167862,6
366,0.2036278247833252,0.19423389434814453,0.18855562806129456,0.19461314380168915,0.21896955370903015,1
367,0.22603508830070496,0.21969184279441833,0.16073189675807953,0.1922835409641266,0.2012576013803482,6
368,0.16614791750907898,0.19543656706809998,0.2517898976802826,0.20830431580543518,0.17832134664058685,1
369,0.16919757425785065,0.20095199346542358,0.1722031831741333,0.24724070727825165,0.21040652692317963,3
370,0.17254845798015594,0.16102130711078644,0.24512577056884766,0.22041603922843933,0.20088836550712585,3
371,0.23977571725845337,0.23020458221435547,0.188230499625206,0.1775042563676834,0.16428494453430176,3
372,0.21496552228927612,0.2134670466184616,0.18660424649715424,0.213283509016037,0.17167969048023224,3
373,0.211466982960701,0.2228284627199173,0.2270684838294983,0.15952670574188232,0.1791093349456787,12
374,0.16185016930103302,0.1843002438545227,0.186570942401886,0.19295744597911835,0.2743212580680847,9
375,0.1889720857143402,0.20167915523052216,0.2012956440448761,0.19786882400512695,0.21018430590629578,9
376,0.18199501931667328,0.1853366196155548,0.2112518846988678,0.2379540652036667,0.18346238136291504,12
377,0.16638952493667603,0.22725355625152588,0.2013969123363495,0.22885768115520477,0.17610234022140503,9
378,0.21188171207904816,0.18259289860725403,0.24019701778888702,0.1831449419260025,0.18218345940113068,3
379,0.22885103523731232,0.19592386484146118,0.18208710849285126,0.17955973744392395,0.21357828378677368,9
380,0.22596560418605804,0.21037761867046356,0.17405642569065094,0.18342049419879913,0.2061798870563507,12
381,0.17113231122493744,0.20689672231674194,0.17906522750854492,0.19666056334972382,0.2462451159954071,3
382,0.2102346122264862,0.1874702125787735,0.1882590353488922,0.2097722738981247,0.20426391065120697,6
383,0.1952231079339981,0.19548273086547852,0.21729221940040588,0.2006264626979828,0.1913755089044571,3
384,0.1979462206363678,0.2585870027542114,0.1804167479276657,0.1500721573829651,0.21297785639762878,12
385,0.1878555864095688,0.1763017326593399,0.22427015006542206,0.21171340346336365,0.19985917210578918,6
386,0.1806364506483078,0.20228250324726105,0.23114728927612305,0.17917700111865997,0.20675672590732574,12
387,0.2125721275806427,0.18389900028705597,0.20631803572177887,0.1932368278503418,0.20397403836250305,6
388,0.2030196636915207,0.19249749183654785,0.18345825374126434,0.21390634775161743,0.2071182280778885,1
389,0.24802076816558838,0.16064253449440002,0.17891252040863037,0.19840462505817413,0.2140195667743683,12
390,0.22077789902687073,0.16997432708740234,0.1811944544315338,0.1891639679670334,0.23888932168483734,3
391,0.23510374128818512,0.17652800679206848,0.17202390730381012,0.2196609377861023,0.19668342173099518,1
392,0.17819522321224213,0.18147243559360504,0.19365294277668,0.24211665987968445,0.2045626938343048,3
393,0.197077214717865,0.2129245102405548,0.21076810359954834,0.18485668301582336,0.1943735033273697,12
394,0.2562635838985443,0.24529965221881866,0.17433664202690125,0.13857944309711456,0.18552066385746002,12
395,0.20443427562713623,0.23636667430400848,0.1980518102645874,0.1800115555524826,0.18113571405410767,3
396,0.20285917818546295,0.2312295138835907,0.18944695591926575,0.18677106499671936,0.18969331681728363,12
397,0.19089289009571075,0.20245985686779022,0.20421522855758667,0.18660011887550354,0.2158319652080536,3
398,0.2418508380651474,0.1970253735780716,0.15217743813991547,0.21179410815238953,0.197152242064476,9
399,0.20339764654636383,0.15536795556545258,0.20318709313869476,0.21725325286388397,0.22079406678676605,1
400,0.22813047468662262,0.21096263825893402,0.1663607358932495,0.16407333314418793,0.23047280311584473,9
401,0.2207072675228119,0.21781836450099945,0.2032857984304428,0.18454326689243317,0.1736452579498291,6
402,0.20195570588111877,0.22100824117660522,0.16689454019069672,0.2015695571899414,0.20857201516628265,3
403,0.2026125192642212,0.20708481967449188,0.18271614611148834,0.1906070113182068,0.21697954833507538,3
404,0.18974828720092773,0.20240440964698792,0.25202980637550354,0.16895507276058197,0.18686240911483765,12
405,0.1823146939277649,0.19461539387702942,0.21095481514930725,0.21356822550296783,0.1985468566417694,1
406,0.23948538303375244,0.20654596388339996,0.17994703352451324,0.1633867770433426,0.21063488721847534,6
407,0.23047348856925964,0.18102125823497772,0.208112433552742,0.18714596331119537,0.19324687123298645,6
408,0.1614750772714615,0.2130875140428543,0.252453088760376,0.17416660487651825,0.19881775975227356,6
409,0.20514091849327087,0.19914989173412323,0.16842003166675568,0.2069558948278427,0.22033332288265228,12
410,0.22986483573913574,0.1937277466058731,0.18264195322990417,0.18924400210380554,0.20452143251895905,1
411,0.19797132909297943,0.2083885222673416,0.18782281875610352,0.19975656270980835,0.2060607373714447,1
412,0.17107823491096497,0.21089129149913788,0.21023759245872498,0.20054149627685547,0.20725135505199432,12
413,0.1976831555366516,0.22284498810768127,0.19411174952983856,0.19066442549228668,0.19469569623470306,9
414,0.19225841760635376,0.2238599956035614,0.25017476081848145,0.16840550303459167,0.16530127823352814,6
415,0.2323281317949295,0.18521606922149658,0.19235160946846008,0.19900056719779968,0.19110360741615295,3
416,0.20243923366069794,0.1726074367761612,0.20289230346679688,0.21849407255649567,0.20356690883636475,1
417,0.21615253388881683,0.18556255102157593,0.17394104599952698,0.22933730483055115,0.1950066089630127,3
418,0.21908240020275116,0.19881407916545868,0.17805327475070953,0.20578297972679138,0.19826728105545044,1
419,0.2175634503364563,0.2117117941379547,0.18928107619285583,0.17639370262622833,0.20504993200302124,12
420,0.18098725378513336,0.21399898827075958,0.22980058193206787,0.1760779321193695,0.19913525879383087,12
421,0.20440520346164703,0.20049411058425903,0.19233950972557068,0.2092052847146988,0.19355596601963043,3
422,0.21431182324886322,0.18214432895183563,0.21250592172145844,0.18083231151103973,0.21020561456680298,12
423,0.2224627137184143,0.19391879439353943,0.20886939764022827,0.1799519956111908,0.194797083735466,6
424,0.1996295303106308,0.20780344307422638,0.19128218293190002,0.17529065907001495,0.22599416971206665,12
425,0.1876322329044342,0.1773015260696411,0.19555966556072235,0.22901740670204163,0.21048910915851593,1
426,0.16430310904979706,0.166264608502388,0.2650887072086334,0.2341061234474182,0.1702374815940857,3
427,0.16882269084453583,0.1987813264131546,0.18978610634803772,0.2610485553741455,0.18156135082244873,3
428,0.22794827818870544,0.18419498205184937,0.1924104243516922,0.2002354860305786,0.195210799574852,6
429,0.1714472621679306,0.17420005798339844,0.21311980485916138,0.24451707303524017,0.19671589136123657,9
430,0.21232523024082184,0.17661581933498383,0.21032209694385529,0.21076296269893646,0.18997390568256378,12
431,0.1789640188217163,0.18048807978630066,0.21851322054862976,0.23355448246002197,0.1884802281856537,9
432,0.1936206817626953,0.20154701173305511,0.19707739353179932,0.2023032307624817,0.20545171201229095,12
433,0.21404340863227844,0.185855433344841,0.21516968309879303,0.19819144904613495,0.18674001097679138,6
434,0.22534196078777313,0.20759321749210358,0.20232777297496796,0.1677977591753006,0.19693922996520996,1
435,0.19358506798744202,0.186773419380188,0.22677698731422424,0.18519704043865204,0.2076674997806549,12
436,0.2039330154657364,0.21776221692562103,0.21044455468654633,0.17904208600521088,0.18881815671920776,12
437,0.19144083559513092,0.2237144410610199,0.2014043927192688,0.18776929378509521,0.1956709772348404,12
438,0.17774993181228638,0.17792057991027832,0.21112796664237976,0.2548201382160187,0.17838139832019806,6
439,0.20165802538394928,0.2082642912864685,0.1894911229610443,0.20926527678966522,0.19132138788700104,9
440,0.23810265958309174,0.19873228669166565,0.1644967794418335,0.19767595827579498,0.20099231600761414,1
441,0.19550563395023346,0.21673986315727234,0.18360622227191925,0.2022494226694107,0.20189884305000305,12
442,0.18799792230129242,0.18726187944412231,0.19274546205997467,0.18422509729862213,0.2477695792913437,1
443,0.1779203563928604,0.20392203330993652,0.2057146430015564,0.22015425562858582,0.19228872656822205,9
444,0.1974334567785263,0.2030630111694336,0.23390576243400574,0.17569665610790253,0.18990114331245422,6
445,0.17799976468086243,0.2230055332183838,0.20969229936599731,0.19951406121253967,0.18978838622570038,9
446,0.2127818763256073,0.22164539992809296,0.1762579381465912,0.19577908515930176,0.1935357302427292,6
447,0.2071826457977295,0.1911836564540863,0.18113277852535248,0.18310734629631042,0.23739352822303772,6
448,0.2331395149230957,0.20752008259296417,0.17015528678894043,0.16789700090885162,0.22128817439079285,12
449,0.18402618169784546,0.18393222987651825,0.21108128130435944,0.23042255640029907,0.19053776562213898,3
450,0.19015191495418549,0.207586869597435,0.16893896460533142,0.20969657599925995,0.22362563014030457,6
451,0.2051338106393814,0.190138578414917,0.1795656979084015,0.1877269744873047,0.2374349683523178,1
452,0.21012407541275024,0.19874556362628937,0.17866921424865723,0.17336951196193695,0.23909151554107666,6
453,0.19838014245033264,0.19084523618221283,0.20660300552845,0.18401363492012024,0.22015808522701263,12
454,0.2176133245229721,0.21064771711826324,0.19718492031097412,0.1864076405763626,0.18814639747142792,6
455,0.20099756121635437,0.21257999539375305,0.1689271479845047,0.20169688761234283,0.21579840779304504,6
456,0.2021302580833435,0.18904423713684082,0.2198861837387085,0.16957256197929382,0.21936674416065216,1
457,0.24945901334285736,0.19625528156757355,0.20143090188503265,0.16741478443145752,0.18543994426727295,12
458,0.19259044528007507,0.19839094579219818,0.23059400916099548,0.1848437488079071,0.19358089566230774,6
459,0.22091975808143616,0.19723673164844513,0.18374277651309967,0.20932957530021667,0.18877120316028595,6
460,0.2290314882993698,0.19987723231315613,0.2228759378194809,0.17388203740119934,0.17433322966098785,12
461,0.19236865639686584,0.21314233541488647,0.20549708604812622,0.18011164665222168,0.20888033509254456,1
462,0.1928010731935501,0.1740194708108902,0.2348749339580536,0.21284139156341553,0.18546313047409058,12
463,0.18370814621448517,0.19480106234550476,0.1727207899093628,0.23192116618156433,0.21684880554676056,1
464,0.20896659791469574,0.1807429939508438,0.17208412289619446,0.22865808010101318,0.2095482349395752,9
465,0.16683989763259888,0.20176203548908234,0.21786780655384064,0.22085633873939514,0.192673921585083,9
466,0.21695055067539215,0.18309728801250458,0.22663533687591553,0.18199928104877472,0.1913175731897354,6
467,0.19927527010440826,0.1927582025527954,0.2033422589302063,0.21552209556102753,0.18910223245620728,6
468,0.18648768961429596,0.21401691436767578,0.1830492913722992,0.18495406210422516,0.2314920574426651,9
469,0.20865684747695923,0.19675450026988983,0.19602231681346893,0.2023179829120636,0.19624833762645721,6
470,0.2197466343641281,0.17629140615463257,0.22449378669261932,0.20606914162635803,0.17339898645877838,9
471,0.20841364562511444,0.175873801112175,0.1892998367547989,0.21659941971302032,0.20981328189373016,12
472,0.2317279726266861,0.17861835658550262,0.1958528310060501,0.22496910393238068,0.1688316911458969,12
473,0.23233483731746674,0.22716622054576874,0.1685478389263153,0.17966856062412262,0.1922825276851654,3
474,0.19500787556171417,0.16995438933372498,0.17695067822933197,0.24741999804973602,0.21066704392433167,9
475,0.18479759991168976,0.19371332228183746,0.2349988967180252,0.19190727174282074,0.19458292424678802,12
476,0.2152220755815506,0.18446218967437744,0.1951240748167038,0.22090652585029602,0.18428514897823334,12
477,0.23635314404964447,0.18773600459098816,0.19418562948703766,0.20378422737121582,0.1779409945011139,3
478,0.2042611837387085,0.16793246567249298,0.21861274540424347,0.22993309795856476,0.1792604774236679,3
479,0.16471785306930542,0.1918155401945114,0.20174823701381683,0.24077638983726501,0.20094196498394012,9
480,0.2037598341703415,0.18928350508213043,0.2168710082769394,0.2002277672290802,0.1898578405380249,3
481,0.19778279960155487,0.1831098198890686,0.20350933074951172,0.20926405489444733,0.2063339501619339,1
482,0.1848803013563156,0.15954691171646118,0.2050590217113495,0.23697543144226074,0.2135382890701294,9
483,0.16998955607414246,0.1945810168981552,0.19827142357826233,0.1973607838153839,0.23979723453521729,9
484,0.1873985379934311,0.18314577639102936,0.20629559457302094,0.25677114725112915,0.16638894379138947,9
485,0.17793315649032593,0.18382909893989563,0.19009922444820404,0.2498902529478073,0.1982482671737671,1
486,0.20685486495494843,0.20956958830356598,0.19978387653827667,0.17570100724697113,0.2080906480550766,12
487,0.22033758461475372,0.18859253823757172,0.18617753684520721,0.2079479843378067,0.1969444304704666,6
488,0.17347003519535065,0.1823633462190628,0.20769885182380676,0.2450658231973648,0.19140195846557617,1
489,0.21481038630008698,0.18583522737026215,0.20933237671852112,0.22198210656642914,0.16803990304470062,1
490,0.18526646494865417,0.20607224106788635,0.21714501082897186,0.21523092687129974,0.17628537118434906,9
491,0.21137996017932892,0.1746864765882492,0.22252611815929413,0.20414501428604126,0.1872624158859253,1
492,0.17317262291908264,0.16591578722000122,0.22424562275409698,0.25911277532577515,0.1775532066822052,6
493,0.18091827630996704,0.18258310854434967,0.2133326232433319,0.24983170628547668,0.1733342856168747,3
494,0.246107280254364,0.20565000176429749,0.1772029548883438,0.17674794793128967,0.1942918598651886,6
495,0.20818176865577698,0.2270439714193344,0.20223462581634521,0.2140408307313919,0.1484987586736679,9
496,0.21717065572738647,0.18786311149597168,0.23264512419700623,0.1653185486793518,0.19700250029563904,3
497,0.21424585580825806,0.21292294561862946,0.1864626258611679,0.18953590095043182,0.1968325972557068,1
498,0.24789409339427948,0.18664893507957458,0.192034050822258,0.1982203871011734,0.17520251870155334,6
499,0.21714834868907928,0.19451335072517395,0.22158031165599823,0.17276664078235626,0.19399131834506989,9
500,0.16791170835494995,0.17793528735637665,0.2559604048728943,0.19319574534893036,0.20499677956104279,1
501,0.19232623279094696,0.20242944359779358,0.2099657654762268,0.183334618806839,0.21194392442703247,6
502,0.19437740743160248,0.21860061585903168,0.16601234674453735,0.19997811317443848,0.22103150188922882,6
503,0.19561488926410675,0.22316618263721466,0.20754167437553406,0.2025284767150879,0.17114880681037903,12
504,0.18873052299022675,0.1754128336906433,0.1844523698091507,0.2505817115306854,0.20082256197929382,9
505,0.20145730674266815,0.18123553693294525,0.1833401918411255,0.22172479331493378,0.2122422158718109,9
506,0.23771870136260986,0.2268959879875183,0.18258121609687805,0.18318235874176025,0.16962169110774994,3
507,0.22699329257011414,0.19099387526512146,0.1870075762271881,0.1938558667898178,0.20114940404891968,3
508,0.21182827651500702,0.19454243779182434,0.18685416877269745,0.17697352170944214,0.22980158030986786,12
509,0.18939699232578278,0.19839835166931152,0.21549178659915924,0.20757217705249786,0.1891407072544098,1
510,0.18876047432422638,0.17687273025512695,0.21147169172763824,0.20909608900547028,0.21379904448986053,3
