dim,soft_layer_1,soft_layer_3,soft_layer_6,soft_layer_9,soft_layer_12,hard_selected_layer
511,0.17373773455619812,0.22528140246868134,0.216451033949852,0.18825332820415497,0.1962764710187912,12
512,0.19937318563461304,0.21898674964904785,0.18958544731140137,0.1909177303314209,0.20113690197467804,6
513,0.16676095128059387,0.19258521497249603,0.20868255198001862,0.22212792932987213,0.2098434418439865,9
514,0.19609668850898743,0.23202462494373322,0.16101567447185516,0.1949978619813919,0.21586517989635468,3
515,0.2049919068813324,0.21431869268417358,0.18245288729667664,0.18312692642211914,0.2151096761226654,1
516,0.2334035336971283,0.23612117767333984,0.1674533635377884,0.18825016915798187,0.17477180063724518,1
517,0.19745123386383057,0.19902749359607697,0.19085989892482758,0.18075178563594818,0.2319096028804779,12
518,0.2153317779302597,0.19097748398780823,0.1881881058216095,0.23469971120357513,0.17080289125442505,9
519,0.197114959359169,0.19644439220428467,0.20528534054756165,0.19037018716335297,0.21078506112098694,3
520,0.21492011845111847,0.21033994853496552,0.17026542127132416,0.2049800157546997,0.19949451088905334,6
521,0.1792551577091217,0.19642598927021027,0.17621219158172607,0.20373380184173584,0.24437278509140015,6
522,0.22577445209026337,0.20059432089328766,0.17843599617481232,0.172828808426857,0.22236639261245728,1
523,0.22634565830230713,0.19943252205848694,0.15968598425388336,0.17073804140090942,0.24379779398441315,9
524,0.19164659082889557,0.1938449591398239,0.23900437355041504,0.1930195689201355,0.18248458206653595,1
525,0.18856358528137207,0.18794585764408112,0.2147093564271927,0.19446676969528198,0.21431440114974976,6
526,0.16804896295070648,0.189021036028862,0.20529089868068695,0.1829758733510971,0.25466322898864746,1
527,0.22903558611869812,0.18088605999946594,0.2153378129005432,0.18178409337997437,0.19295647740364075,1
528,0.19364981353282928,0.1857074797153473,0.19097328186035156,0.17214660346508026,0.2575228810310364,3
529,0.19651514291763306,0.18149428069591522,0.215129554271698,0.18322503566741943,0.22363600134849548,6
530,0.1662570983171463,0.1821952909231186,0.22956891357898712,0.22516889870166779,0.19680984318256378,1
531,0.19775831699371338,0.204050675034523,0.1880681961774826,0.21912717819213867,0.19099566340446472,1
532,0.1645466685295105,0.18004019558429718,0.20977669954299927,0.23785267770290375,0.20778381824493408,1
533,0.22234056890010834,0.20141305029392242,0.19236187636852264,0.17618507146835327,0.20769940316677094,9
534,0.18444806337356567,0.2212168276309967,0.24129408597946167,0.18892772495746613,0.164113387465477,1
535,0.18470408022403717,0.21388880908489227,0.21697378158569336,0.2099132090806961,0.1745200753211975,3
536,0.187978133559227,0.1842416226863861,0.2204432487487793,0.2166067212820053,0.19073033332824707,1
537,0.1874348521232605,0.17304320633411407,0.21458019316196442,0.1998375803232193,0.2251041829586029,3
538,0.21543274819850922,0.19465535879135132,0.21610777080059052,0.20050448179244995,0.1732996106147766,12
539,0.2021048218011856,0.21045060455799103,0.2060127705335617,0.1544007956981659,0.227030947804451,3
540,0.2140023559331894,0.19918371737003326,0.19445402920246124,0.18736806511878967,0.20499186217784882,9
541,0.20663002133369446,0.1907629817724228,0.24743801355361938,0.1700853854417801,0.18508365750312805,6
542,0.21387536823749542,0.17603273689746857,0.19289818406105042,0.21054072678089142,0.20665307343006134,9
543,0.18101230263710022,0.17984066903591156,0.21172666549682617,0.20075567066669464,0.22666466236114502,6
544,0.24662767350673676,0.2235482633113861,0.16586966812610626,0.17947426438331604,0.1844801902770996,6
545,0.176993265748024,0.17997756600379944,0.22943349182605743,0.23068487644195557,0.1829107701778412,1
546,0.14400498569011688,0.20052127540111542,0.225518137216568,0.2043377161026001,0.2256179004907608,6
547,0.2068481594324112,0.20333895087242126,0.17198297381401062,0.2067095935344696,0.2111203819513321,9
548,0.22868499159812927,0.22073274850845337,0.17283740639686584,0.17205265164375305,0.20569218695163727,6
549,0.1887168437242508,0.19761674106121063,0.18661198019981384,0.2495783269405365,0.17747615277767181,12
550,0.21391244232654572,0.21058966219425201,0.17887887358665466,0.18824009597301483,0.20837892591953278,3
551,0.2143729329109192,0.2233351320028305,0.19091708958148956,0.17718875408172607,0.19418607652187347,9
552,0.23044626414775848,0.24303342401981354,0.17072813212871552,0.16279126703739166,0.193000927567482,12
553,0.2217652052640915,0.20475126802921295,0.1684587299823761,0.19236572086811066,0.2126591056585312,1
554,0.22851723432540894,0.20119811594486237,0.17053137719631195,0.20115059614181519,0.19860267639160156,9
555,0.18013693392276764,0.17341482639312744,0.19231891632080078,0.22908852994441986,0.22504086792469025,9
556,0.21777044236660004,0.18995818495750427,0.1792374700307846,0.2131444364786148,0.1998894214630127,9
557,0.2230895310640335,0.1920873522758484,0.2169751524925232,0.15770146250724792,0.2101464867591858,1
558,0.17664460837841034,0.23032788932323456,0.20216691493988037,0.19213172793388367,0.19872891902923584,1
559,0.20450527966022491,0.20387592911720276,0.18792709708213806,0.19000081717967987,0.21369092166423798,12
560,0.1844964474439621,0.16725532710552216,0.1927563101053238,0.24382250010967255,0.2116694301366806,12
561,0.21532756090164185,0.22013798356056213,0.1920391023159027,0.18934519588947296,0.18315012753009796,6
562,0.2342958301305771,0.18888957798480988,0.16949136555194855,0.22301527857780457,0.18430791795253754,1
563,0.2118920534849167,0.2006818801164627,0.2130843847990036,0.19387494027614594,0.18046672642230988,3
564,0.23838971555233002,0.20933111011981964,0.1577213555574417,0.15620967745780945,0.23834814131259918,9
565,0.2158593386411667,0.22911755740642548,0.2054077833890915,0.16802215576171875,0.18159309029579163,9
566,0.20849624276161194,0.2132483422756195,0.1746857911348343,0.19375433027744293,0.20981532335281372,3
567,0.20755134522914886,0.2520662546157837,0.16938833892345428,0.1584855169057846,0.21250855922698975,12
568,0.19959887862205505,0.1725781410932541,0.24445664882659912,0.20048902928829193,0.1828772872686386,1
569,0.21557314693927765,0.16365551948547363,0.18536822497844696,0.20081157982349396,0.234591543674469,1
570,0.20615269243717194,0.20748186111450195,0.18370909988880157,0.16791661083698273,0.2347397804260254,1
571,0.1970718801021576,0.2062714844942093,0.21157239377498627,0.17208047211170197,0.21300381422042847,1
572,0.22650624811649323,0.18717777729034424,0.2379915416240692,0.17466366291046143,0.1736607551574707,9
573,0.19570450484752655,0.1771208494901657,0.22209809720516205,0.20117133855819702,0.20390525460243225,9
574,0.19992485642433167,0.18443088233470917,0.21974050998687744,0.21397839486598969,0.18192540109157562,9
575,0.18127374351024628,0.17584770917892456,0.22913959622383118,0.22040332853794098,0.19333568215370178,3
576,0.18642091751098633,0.2075992077589035,0.23726770281791687,0.17474699020385742,0.19396519660949707,1
577,0.17057254910469055,0.18130475282669067,0.23341140151023865,0.20014770328998566,0.21456362307071686,12
578,0.17469963431358337,0.1785038560628891,0.26942330598831177,0.2062087208032608,0.17116448283195496,1
579,0.19690965116024017,0.20025105774402618,0.19187630712985992,0.20635873079299927,0.20460428297519684,3
580,0.21169878542423248,0.23660153150558472,0.1957840472459793,0.18650496006011963,0.16941070556640625,12
581,0.19513824582099915,0.20529569685459137,0.19627848267555237,0.20020276308059692,0.2030848115682602,6
582,0.15565794706344604,0.16504833102226257,0.2528762221336365,0.21209025382995605,0.21432724595069885,9
583,0.19597351551055908,0.1905774176120758,0.22808270156383514,0.18944774568080902,0.19591861963272095,12
584,0.2004614770412445,0.19032955169677734,0.1851893961429596,0.18695829808712006,0.2370612919330597,9
585,0.19211061298847198,0.16863851249217987,0.17980840802192688,0.2227112203836441,0.23673120141029358,12
586,0.19778834283351898,0.19348661601543427,0.22031328082084656,0.20628014206886292,0.18213163316249847,3
587,0.2033243179321289,0.18716391921043396,0.2532777786254883,0.1779271513223648,0.17830686271190643,3
588,0.16643567383289337,0.18069656193256378,0.2664135992527008,0.18396754562854767,0.20248660445213318,12
589,0.204904243350029,0.19138997793197632,0.19630473852157593,0.19367818534374237,0.21372286975383759,12
590,0.19671428203582764,0.19035598635673523,0.21656891703605652,0.20981737971305847,0.18654349446296692,9
591,0.19459876418113708,0.18517111241817474,0.19442681968212128,0.21732141077518463,0.20848184823989868,1
592,0.19941842555999756,0.19534820318222046,0.22406499087810516,0.19236235320568085,0.18880604207515717,1
593,0.17943909764289856,0.21443122625350952,0.18608538806438446,0.20950399339199066,0.21054033935070038,12
594,0.1761200875043869,0.23463064432144165,0.25305670499801636,0.1784839928150177,0.1577085554599762,6
595,0.1700817197561264,0.1950930505990982,0.2371651977300644,0.1966797113418579,0.2009803205728531,12
596,0.2305527925491333,0.2013683170080185,0.17134283483028412,0.20505015552043915,0.19168590009212494,6
597,0.22862450778484344,0.20242896676063538,0.1641714870929718,0.1975778490304947,0.2071971744298935,12
598,0.2419540286064148,0.17710448801517487,0.1769648641347885,0.17037568986415863,0.23360095918178558,12
599,0.2103658765554428,0.21635201573371887,0.19864432513713837,0.19930499792099,0.17533273994922638,6
600,0.20013688504695892,0.20614463090896606,0.17258937656879425,0.22538843750953674,0.19574066996574402,3
601,0.19029255211353302,0.1781632900238037,0.20757178962230682,0.21857692301273346,0.20539544522762299,12
602,0.20204177498817444,0.19710829854011536,0.21639437973499298,0.19169799983501434,0.19275745749473572,9
603,0.17294155061244965,0.18786558508872986,0.20350074768066406,0.22440682351589203,0.2112852782011032,6
604,0.19995921850204468,0.1869405061006546,0.19862227141857147,0.17753636837005615,0.2369416356086731,3
605,0.18699872493743896,0.21352751553058624,0.2086663395166397,0.21038837730884552,0.18041905760765076,1
606,0.1994379758834839,0.1864660531282425,0.24960258603096008,0.1780596375465393,0.18643368780612946,12
607,0.1712018996477127,0.19386932253837585,0.20417523384094238,0.19646894931793213,0.23428452014923096,12
608,0.21490611135959625,0.17171579599380493,0.16125598549842834,0.22306637465953827,0.22905580699443817,12
609,0.19103436172008514,0.21119588613510132,0.21209338307380676,0.17937792837619781,0.20629844069480896,3
610,0.19821980595588684,0.2148347795009613,0.1645987331867218,0.22646275162696838,0.19588397443294525,12
611,0.21415546536445618,0.22032462060451508,0.18929606676101685,0.1601562201976776,0.2160676121711731,6
612,0.20000597834587097,0.18475767970085144,0.19925527274608612,0.21846053004264832,0.19752056896686554,9
613,0.1790858656167984,0.19590739905834198,0.19805343449115753,0.2104707956314087,0.2164824903011322,12
614,0.18345357477664948,0.1671270728111267,0.2296183854341507,0.25208428502082825,0.1677166074514389,9
615,0.19091685116291046,0.1904609054327011,0.21502690017223358,0.20291630923748016,0.2006790190935135,3
616,0.2429400384426117,0.19119442999362946,0.18488314747810364,0.21496480703353882,0.166017547249794,6
617,0.2060597836971283,0.17816779017448425,0.21599820256233215,0.20138826966285706,0.19838599860668182,1
618,0.21299846470355988,0.22156362235546112,0.18595534563064575,0.20468167960643768,0.17480087280273438,12
619,0.18826137483119965,0.17767353355884552,0.2203785926103592,0.18440745770931244,0.2292790561914444,1
620,0.22897519171237946,0.1777992844581604,0.21095041930675507,0.20267413556575775,0.17960096895694733,3
621,0.1972530484199524,0.20703193545341492,0.1997428685426712,0.18730632960796356,0.20866580307483673,12
622,0.24075646698474884,0.22071045637130737,0.16506949067115784,0.1673138588666916,0.20614966750144958,1
623,0.19994889199733734,0.23408003151416779,0.16013886034488678,0.16606177389621735,0.23977036774158478,12
624,0.1784404069185257,0.23277772963047028,0.22702935338020325,0.16914410889148712,0.19260843098163605,1
625,0.19615347683429718,0.16894809901714325,0.212071031332016,0.24789470434188843,0.17493262887001038,1
626,0.2066260427236557,0.17625056207180023,0.1860346645116806,0.20659103989601135,0.2244977205991745,12
627,0.20565222203731537,0.19674646854400635,0.17165832221508026,0.22826461493968964,0.1976783722639084,9
628,0.15934276580810547,0.17989060282707214,0.20955848693847656,0.2718934714794159,0.1793147176504135,6
629,0.20739373564720154,0.19399936497211456,0.18587537109851837,0.21744099259376526,0.19529055058956146,1
630,0.17557671666145325,0.21505461633205414,0.208566352725029,0.20571571588516235,0.19508662819862366,3
631,0.20954175293445587,0.18259002268314362,0.18287843465805054,0.21973182260990143,0.20525790750980377,9
632,0.18598774075508118,0.18655823171138763,0.1961338222026825,0.17963972687721252,0.25168052315711975,12
633,0.25601473450660706,0.18868334591388702,0.16265544295310974,0.19166040420532227,0.2009861022233963,6
634,0.23694509267807007,0.1896190047264099,0.18307872116565704,0.1795157492160797,0.21084141731262207,1
635,0.22569379210472107,0.22856834530830383,0.17643852531909943,0.1808767467737198,0.1884225457906723,6
636,0.183196559548378,0.188252255320549,0.22257032990455627,0.22618430852890015,0.17979654669761658,6
637,0.16507866978645325,0.21364253759384155,0.2485642284154892,0.19856025278568268,0.17415432631969452,12
638,0.16949677467346191,0.2076297402381897,0.20874126255512238,0.2155008763074875,0.19863131642341614,3
639,0.1921018660068512,0.16523411870002747,0.23836126923561096,0.19891881942749023,0.20538392663002014,3
640,0.20699474215507507,0.1895603984594345,0.2010555863380432,0.2136193960905075,0.1887698620557785,6
641,0.19165825843811035,0.1920849233865738,0.2109028398990631,0.21843481063842773,0.18691913783550262,9
642,0.17359191179275513,0.18246319890022278,0.2076903134584427,0.2360846847295761,0.2001698911190033,9
643,0.178863063454628,0.18595243990421295,0.22822651267051697,0.24093663692474365,0.16602127254009247,6
644,0.21245384216308594,0.16751329600811005,0.19749955832958221,0.20860619843006134,0.21392716467380524,6
645,0.20288926362991333,0.1929512470960617,0.20059576630592346,0.19466754794120789,0.20889617502689362,9
646,0.2053072452545166,0.2147248536348343,0.20753315091133118,0.18363633751869202,0.1887984424829483,9
647,0.1883372962474823,0.203599214553833,0.19650618731975555,0.20827405154705048,0.20328322052955627,9
648,0.2080410122871399,0.198775976896286,0.1857222616672516,0.2180854082107544,0.18937534093856812,6
649,0.21745361387729645,0.17859260737895966,0.19653882086277008,0.19211110472679138,0.21530379354953766,6
650,0.1538003832101822,0.20325389504432678,0.23722781240940094,0.22047948837280273,0.18523843586444855,12
651,0.2177615761756897,0.20049060881137848,0.18809381127357483,0.19403856992721558,0.19961537420749664,1
652,0.22673487663269043,0.21593040227890015,0.16888180375099182,0.20863637328147888,0.1798166185617447,3
653,0.1931907683610916,0.168480783700943,0.22018282115459442,0.19563810527324677,0.2225075662136078,1
654,0.20230819284915924,0.19858448207378387,0.20712065696716309,0.17280074954032898,0.21918582916259766,12
655,0.1860925406217575,0.19956231117248535,0.21480649709701538,0.22207194566726685,0.17746677994728088,9
656,0.19692310690879822,0.19898617267608643,0.19523532688617706,0.21815750002861023,0.19069784879684448,6
657,0.17167650163173676,0.2339215874671936,0.19427374005317688,0.21039237082004547,0.1897357553243637,12
658,0.2303435206413269,0.19726617634296417,0.18594397604465485,0.17896795272827148,0.20747828483581543,3
659,0.21907353401184082,0.2004188895225525,0.1823596954345703,0.17962701618671417,0.21852083504199982,3
660,0.21465136110782623,0.21974781155586243,0.18031951785087585,0.15925553441047668,0.22602586448192596,9
661,0.21779942512512207,0.17001181840896606,0.18632866442203522,0.22483490407466888,0.20102515816688538,3
662,0.23483072221279144,0.2061864137649536,0.1785745769739151,0.1672896295785904,0.21311867237091064,9
663,0.21450752019882202,0.22791454195976257,0.19122157990932465,0.1720382422208786,0.19431817531585693,3
664,0.1891545057296753,0.21132954955101013,0.22096605598926544,0.16890238225460052,0.20964747667312622,9
665,0.208292618393898,0.18525514006614685,0.18493926525115967,0.22519786655902863,0.19631503522396088,12
666,0.21053476631641388,0.18117497861385345,0.18275484442710876,0.2291039228439331,0.1964314728975296,3
667,0.19066447019577026,0.23976828157901764,0.17982177436351776,0.18671312928199768,0.20303227007389069,9
668,0.1704130619764328,0.19040009379386902,0.24166445434093475,0.20925484597682953,0.18826761841773987,9
669,0.18470104038715363,0.2240971326828003,0.18780678510665894,0.19332842528820038,0.21006657183170319,9
670,0.1865883767604828,0.1957779824733734,0.19758395850658417,0.2397695928812027,0.18028011918067932,1
671,0.2076929807662964,0.18033847212791443,0.20440924167633057,0.18396729230880737,0.22359201312065125,1
672,0.20244260132312775,0.18992772698402405,0.16801495850086212,0.25107383728027344,0.18854093551635742,1
673,0.20249128341674805,0.17491401731967926,0.19969022274017334,0.24490317702293396,0.178001269698143,1
674,0.19473744928836823,0.20542216300964355,0.20806555449962616,0.2128608524799347,0.17891395092010498,6
675,0.16633686423301697,0.204004168510437,0.24182599782943726,0.22338588535785675,0.16444706916809082,1
676,0.1770346462726593,0.17532092332839966,0.22905997931957245,0.23350954055786133,0.18507494032382965,12
677,0.1979331374168396,0.20673489570617676,0.18729811906814575,0.19897030293941498,0.2090635448694229,3
678,0.20673620700836182,0.16778826713562012,0.1923045963048935,0.19394242763519287,0.23922842741012573,3
679,0.22247281670570374,0.20716655254364014,0.1994253545999527,0.1665787249803543,0.2043566256761551,9
680,0.18791769444942474,0.23081748187541962,0.16599489748477936,0.1777527779340744,0.23751717805862427,6
681,0.202144593000412,0.1770021766424179,0.19964982569217682,0.18819350004196167,0.23300990462303162,6
682,0.20157365500926971,0.2169506847858429,0.18659710884094238,0.2030891627073288,0.19178935885429382,3
683,0.17651516199111938,0.20343132317066193,0.19793175160884857,0.2210850715637207,0.2010367214679718,1
684,0.1891210675239563,0.21859979629516602,0.18754611909389496,0.1874784678220749,0.21725451946258545,3
685,0.16783209145069122,0.19735603034496307,0.22426894307136536,0.22763760387897491,0.18290528655052185,9
686,0.20260369777679443,0.1727251559495926,0.19124728441238403,0.2269069403409958,0.20651696622371674,6
687,0.20608174800872803,0.18061606585979462,0.18560676276683807,0.21732495725154877,0.21037045121192932,6
688,0.21325677633285522,0.21872633695602417,0.19655492901802063,0.19497278332710266,0.17648911476135254,3
689,0.2300339639186859,0.19966943562030792,0.16779422760009766,0.18047186732292175,0.22203046083450317,12
690,0.20586712658405304,0.24095042049884796,0.1801142394542694,0.18805232644081116,0.18501585721969604,12
691,0.17682655155658722,0.20679183304309845,0.2100060135126114,0.20279264450073242,0.20358294248580933,3
692,0.19990576803684235,0.20816391706466675,0.16999733448028564,0.21672217547893524,0.20521076023578644,3
693,0.19816948473453522,0.1835850477218628,0.25363317131996155,0.19135141372680664,0.1732608526945114,1
694,0.2025235891342163,0.22456564009189606,0.1648760735988617,0.2314794510602951,0.17655520141124725,6
695,0.18275213241577148,0.20122049748897552,0.1712181270122528,0.1997683048248291,0.24504093825817108,6
696,0.2652495503425598,0.17249512672424316,0.17960485816001892,0.17411692440509796,0.20853354036808014,3
697,0.20671097934246063,0.16756033897399902,0.2137908637523651,0.20300523936748505,0.2089325189590454,6
698,0.22443725168704987,0.20310088992118835,0.18981628119945526,0.1899479776620865,0.19269761443138123,9
699,0.22386527061462402,0.21478167176246643,0.18679562211036682,0.16443942487239838,0.21011795103549957,1
700,0.17611871659755707,0.21497578918933868,0.21058295667171478,0.20232582092285156,0.19599668681621552,6
701,0.22868122160434723,0.21062199771404266,0.1692257970571518,0.17789272964000702,0.21357828378677368,12
702,0.21824946999549866,0.20004796981811523,0.18990953266620636,0.1946725696325302,0.19712044298648834,9
703,0.22546172142028809,0.2096269577741623,0.16444732248783112,0.1856769174337387,0.214787095785141,1
704,0.20926900207996368,0.2023797631263733,0.16353705525398254,0.23544736206531525,0.18936687707901,12
705,0.1948522925376892,0.1669861078262329,0.21139183640480042,0.2244872748851776,0.20228244364261627,1
706,0.1931905597448349,0.19687193632125854,0.2126101702451706,0.1955610066652298,0.20176635682582855,6
707,0.24212543666362762,0.18890109658241272,0.19787365198135376,0.18600840866565704,0.18509140610694885,3
708,0.20704719424247742,0.21636879444122314,0.20095638930797577,0.1701873540878296,0.20544026792049408,3
709,0.17892374098300934,0.17459343373775482,0.19458840787410736,0.2231072634458542,0.22878722846508026,1
710,0.18099907040596008,0.17182940244674683,0.22978000342845917,0.20841465890407562,0.2089768350124359,9
711,0.21221445500850677,0.229924276471138,0.17327119410037994,0.1908877044916153,0.1937023252248764,12
712,0.20087192952632904,0.19443883001804352,0.20386840403079987,0.1907254457473755,0.21009543538093567,12
713,0.1885412335395813,0.21514998376369476,0.19069373607635498,0.22559426724910736,0.1800207644701004,9
714,0.16948674619197845,0.1887294203042984,0.2204405516386032,0.23986239731311798,0.18148088455200195,12
715,0.18742188811302185,0.19259385764598846,0.19048969447612762,0.22251549363136292,0.20697911083698273,3
716,0.21783147752285004,0.2325529158115387,0.19672773778438568,0.15719102323055267,0.1956968605518341,9
717,0.2116479128599167,0.192887544631958,0.21476922929286957,0.2018444836139679,0.17885075509548187,3
718,0.20362375676631927,0.18339012563228607,0.2318849265575409,0.16826219856739044,0.2128390073776245,1
719,0.21054939925670624,0.2079043984413147,0.19090256094932556,0.20157477259635925,0.18906882405281067,9
720,0.19350504875183105,0.19750940799713135,0.20283204317092896,0.19176319241523743,0.214390367269516,3
721,0.19358965754508972,0.19865821301937103,0.22692300379276276,0.19782543182373047,0.18300370872020721,9
722,0.16720303893089294,0.1743268519639969,0.17488035559654236,0.26403215527534485,0.21955765783786774,1
723,0.20098380744457245,0.18355892598628998,0.18893519043922424,0.24641992151737213,0.18010209500789642,9
724,0.23081199824810028,0.20430701971054077,0.16827617585659027,0.19908156991004944,0.19752323627471924,3
725,0.2174558937549591,0.19149620831012726,0.19451721012592316,0.1800752431154251,0.21645545959472656,6
726,0.20966514945030212,0.1931406557559967,0.16515211760997772,0.21014142036437988,0.22190067172050476,1
727,0.19082292914390564,0.2021818906068802,0.2123899906873703,0.21739822626113892,0.17720699310302734,9
728,0.19571490585803986,0.18316690623760223,0.20487265288829803,0.2062058448791504,0.21003969013690948,3
729,0.22387579083442688,0.1834152787923813,0.2113165706396103,0.180709570646286,0.20068275928497314,12
730,0.23241426050662994,0.19383661448955536,0.1708696484565735,0.20817075669765472,0.19470882415771484,1
731,0.18238216638565063,0.19195997714996338,0.24429990351200104,0.1975814402103424,0.18377655744552612,3
732,0.22906041145324707,0.22229500114917755,0.1819891482591629,0.18823012709617615,0.1784253716468811,1
733,0.18506284058094025,0.19248101115226746,0.24806806445121765,0.19714179635047913,0.1772463619709015,3
734,0.20507660508155823,0.1769990175962448,0.1785256713628769,0.2100619077682495,0.22933684289455414,12
735,0.182998925447464,0.2314510941505432,0.16734528541564941,0.21294014155864716,0.20526447892189026,9
736,0.18373209238052368,0.17669925093650818,0.20652130246162415,0.21338875591754913,0.21965859830379486,6
737,0.2050134390592575,0.18862541019916534,0.21438296139240265,0.21380901336669922,0.17816919088363647,9
738,0.17866414785385132,0.19317308068275452,0.21663111448287964,0.24398380517959595,0.16754785180091858,9
739,0.20750875771045685,0.2016240358352661,0.18521586060523987,0.1830466091632843,0.22260470688343048,3
740,0.18076232075691223,0.23740339279174805,0.22842732071876526,0.1741943657398224,0.1792125701904297,3
741,0.204208642244339,0.2072763442993164,0.19094997644424438,0.19155414402484894,0.20601095259189606,6
742,0.20859554409980774,0.23121625185012817,0.18451644480228424,0.15167048573493958,0.22400128841400146,3
743,0.16938750445842743,0.21976016461849213,0.23090563714504242,0.18610769510269165,0.19383898377418518,3
744,0.1880788803100586,0.19283318519592285,0.16135917603969574,0.23195859789848328,0.22577019035816193,3
745,0.2090679407119751,0.2181197851896286,0.18516488373279572,0.1618436723947525,0.2258036881685257,3
746,0.22605058550834656,0.19809484481811523,0.17182855308055878,0.2080848664045334,0.19594117999076843,3
747,0.2047927975654602,0.2035338431596756,0.22114869952201843,0.18997064232826233,0.18055398762226105,12
748,0.2520127594470978,0.19871662557125092,0.17019347846508026,0.2083292305469513,0.17074789106845856,3
749,0.17755606770515442,0.20752647519111633,0.2008056938648224,0.20849454402923584,0.20561717450618744,1
750,0.23356080055236816,0.19457845389842987,0.19600962102413177,0.1900138258934021,0.1858372688293457,3
751,0.1806742548942566,0.2060522735118866,0.19155368208885193,0.20525865256786346,0.21646110713481903,12
752,0.20547428727149963,0.19877752661705017,0.2005401998758316,0.22384946048259735,0.17135843634605408,3
753,0.19488313794136047,0.20640647411346436,0.18668080866336823,0.19592253863811493,0.21610698103904724,1
754,0.20408931374549866,0.21156278252601624,0.19977326691150665,0.17729225754737854,0.20728246867656708,1
755,0.20810940861701965,0.19006863236427307,0.17419695854187012,0.22564096748828888,0.20198404788970947,3
756,0.1976841688156128,0.1847151219844818,0.2263779491186142,0.19671063125133514,0.19451214373111725,1
757,0.211724191904068,0.2060241848230362,0.18610210716724396,0.2015019804239273,0.19464755058288574,3
758,0.20652703940868378,0.21976234018802643,0.17162339389324188,0.16729620099067688,0.23479099571704865,12
759,0.16891604661941528,0.19199635088443756,0.18675744533538818,0.21717287600040436,0.235157310962677,6
760,0.17901788651943207,0.18244227766990662,0.20368966460227966,0.2319965660572052,0.20285357534885406,1
761,0.2117207646369934,0.19703730940818787,0.21518123149871826,0.17905424535274506,0.1970064640045166,3
762,0.18504983186721802,0.16074785590171814,0.21746377646923065,0.24326036870479584,0.19347813725471497,12
763,0.1869063675403595,0.18793481588363647,0.23122061789035797,0.1966860592365265,0.19725219905376434,12
764,0.23746530711650848,0.2003638595342636,0.16787149012088776,0.18606053292751312,0.20823881030082703,3
765,0.1912301778793335,0.204636812210083,0.2060822993516922,0.19487176835536957,0.20317888259887695,9
766,0.17568707466125488,0.19369851052761078,0.2179325670003891,0.209878072142601,0.20280376076698303,1
767,0.193565234541893,0.2140485644340515,0.20886355638504028,0.18549561500549316,0.19802702963352203,1
